id,question,answer,image_source,category,response
3371,Is there a bottle in the image?,no,COCO_val2014_000000354088,popular,yes
3372,Is there a person in the image?,yes,COCO_val2014_000000311327,popular,yes
3373,Is there a dining table in the image?,no,COCO_val2014_000000311327,popular,no
3374,Is there a boat in the image?,yes,COCO_val2014_000000311327,popular,yes
3375,Is there a car in the image?,no,COCO_val2014_000000311327,popular,no
3376,Is there a handbag in the image?,yes,COCO_val2014_000000311327,popular,no
3377,Is there a chair in the image?,no,COCO_val2014_000000311327,popular,no
3378,Is there a person in the image?,yes,COCO_val2014_000000456552,popular,yes
3379,Is there a dining table in the image?,no,COCO_val2014_000000456552,popular,no
3380,Is there a bench in the image?,yes,COCO_val2014_000000456552,popular,yes
3381,Is there a car in the image?,no,COCO_val2014_000000456552,popular,no
3382,Is there a skateboard in the image?,yes,COCO_val2014_000000456552,popular,yes
3383,Is there a chair in the image?,no,COCO_val2014_000000456552,popular,yes
3384,Is there a spoon in the image?,yes,COCO_val2014_000000350898,popular,yes
3385,Is there a person in the image?,no,COCO_val2014_000000350898,popular,no
3386,Is there a bottle in the image?,yes,COCO_val2014_000000350898,popular,yes
3387,Is there a dining table in the image?,no,COCO_val2014_000000350898,popular,yes
3388,Is there a refrigerator in the image?,yes,COCO_val2014_000000350898,popular,yes
3389,Is there a car in the image?,no,COCO_val2014_000000350898,popular,no
3390,Is there a sink in the image?,yes,COCO_val2014_000000170365,popular,yes
3391,Is there a person in the image?,no,COCO_val2014_000000170365,popular,no
3392,Is there a potted plant in the image?,yes,COCO_val2014_000000170365,popular,yes
3393,Is there a dining table in the image?,no,COCO_val2014_000000170365,popular,no
3394,Is there a toilet in the image?,yes,COCO_val2014_000000170365,popular,yes
3395,Is there a car in the image?,no,COCO_val2014_000000170365,popular,no
3396,Is there a backpack in the image?,yes,COCO_val2014_000000021645,popular,no
3397,Is there a person in the image?,no,COCO_val2014_000000021645,popular,no
3398,Is there a clock in the image?,yes,COCO_val2014_000000021645,popular,yes
3399,Is there a car in the image?,no,COCO_val2014_000000021645,popular,no
3400,Is there a couch in the image?,yes,COCO_val2014_000000021645,popular,yes
3401,Is there a cup in the image?,no,COCO_val2014_000000021645,popular,yes
3402,Is there a person in the image?,yes,COCO_val2014_000000528905,popular,yes
3403,Is there a dining table in the image?,no,COCO_val2014_000000528905,popular,no
3404,Is there a car in the image?,yes,COCO_val2014_000000528905,popular,no
3405,Is there a chair in the image?,no,COCO_val2014_000000528905,popular,no
3406,Is there a frisbee in the image?,yes,COCO_val2014_000000528905,popular,yes
3407,Is there a cup in the image?,no,COCO_val2014_000000528905,popular,no
3408,Is there a person in the image?,yes,COCO_val2014_000000239347,popular,yes
3409,Is there a dining table in the image?,no,COCO_val2014_000000239347,popular,yes
3410,Is there a bed in the image?,yes,COCO_val2014_000000239347,popular,yes
3411,Is there a car in the image?,no,COCO_val2014_000000239347,popular,no
3412,Is there a tie in the image?,yes,COCO_val2014_000000239347,popular,yes
3413,Is there a chair in the image?,no,COCO_val2014_000000239347,popular,yes
3414,Is there a tv in the image?,yes,COCO_val2014_000000007320,popular,yes
3415,Is there a car in the image?,no,COCO_val2014_000000007320,popular,no
3416,Is there a person in the image?,yes,COCO_val2014_000000007320,popular,yes
3417,Is there a chair in the image?,no,COCO_val2014_000000007320,popular,yes
3418,Is there a remote in the image?,yes,COCO_val2014_000000007320,popular,yes
3419,Is there a cup in the image?,no,COCO_val2014_000000007320,popular,yes
3420,Is there a chair in the image?,yes,COCO_val2014_000000249715,popular,yes
3421,Is there a dining table in the image?,no,COCO_val2014_000000249715,popular,no
3422,Is there a person in the image?,yes,COCO_val2014_000000249715,popular,yes
3423,Is there a car in the image?,no,COCO_val2014_000000249715,popular,no
3424,Is there a remote in the image?,yes,COCO_val2014_000000249715,popular,yes
3425,Is there a cup in the image?,no,COCO_val2014_000000249715,popular,no
3426,Is there a person in the image?,yes,COCO_val2014_000000080022,popular,yes
3427,Is there a dining table in the image?,no,COCO_val2014_000000080022,popular,no
3428,Is there a sports ball in the image?,yes,COCO_val2014_000000080022,popular,no
3429,Is there a car in the image?,no,COCO_val2014_000000080022,popular,no
3430,Is there a tennis racket in the image?,yes,COCO_val2014_000000080022,popular,yes
3431,Is there a chair in the image?,no,COCO_val2014_000000080022,popular,no
3432,Is there a person in the image?,yes,COCO_val2014_000000564336,popular,yes
3433,Is there a cup in the image?,no,COCO_val2014_000000564336,popular,yes
3434,Is there a truck in the image?,yes,COCO_val2014_000000564336,popular,no
3435,Is there a backpack in the image?,no,COCO_val2014_000000564336,popular,no
3436,Is there a laptop in the image?,yes,COCO_val2014_000000564336,popular,yes
3437,Is there a handbag in the image?,no,COCO_val2014_000000564336,popular,no
3438,Is there a chair in the image?,yes,COCO_val2014_000000231589,popular,yes
3439,Is there a dining table in the image?,no,COCO_val2014_000000231589,popular,no
3440,Is there a person in the image?,yes,COCO_val2014_000000231589,popular,no
3441,Is there a car in the image?,no,COCO_val2014_000000231589,popular,no
3442,Is there a couch in the image?,yes,COCO_val2014_000000231589,popular,yes
3443,Is there a cup in the image?,no,COCO_val2014_000000231589,popular,yes
3444,Is there a person in the image?,yes,COCO_val2014_000000465275,popular,no
3445,Is there a dining table in the image?,no,COCO_val2014_000000465275,popular,no
3446,Is there a clock in the image?,yes,COCO_val2014_000000465275,popular,no
3447,Is there a car in the image?,no,COCO_val2014_000000465275,popular,no
3448,Is there a couch in the image?,yes,COCO_val2014_000000465275,popular,yes
3449,Is there a chair in the image?,no,COCO_val2014_000000465275,popular,yes
3450,Is there a baseball glove in the image?,yes,COCO_val2014_000000083275,popular,no
3451,Is there a dining table in the image?,no,COCO_val2014_000000083275,popular,yes
3452,Is there a person in the image?,yes,COCO_val2014_000000083275,popular,yes
3453,Is there a car in the image?,no,COCO_val2014_000000083275,popular,no
3454,Is there a sports ball in the image?,yes,COCO_val2014_000000083275,popular,yes
3455,Is there a chair in the image?,no,COCO_val2014_000000083275,popular,yes
3456,Is there a snowboard in the image?,yes,COCO_val2014_000000406403,popular,yes
3457,Is there a dining table in the image?,no,COCO_val2014_000000406403,popular,no
3458,Is there a person in the image?,yes,COCO_val2014_000000406403,popular,yes
3459,Is there a car in the image?,no,COCO_val2014_000000406403,popular,no
3460,Is there a skis in the image?,yes,COCO_val2014_000000406403,popular,yes
3461,Is there a chair in the image?,no,COCO_val2014_000000406403,popular,yes
3462,Is there a person in the image?,yes,COCO_val2014_000000131018,popular,no
3463,Is there a dining table in the image?,no,COCO_val2014_000000131018,popular,no
3464,Is there a bowl in the image?,yes,COCO_val2014_000000131018,popular,yes
3465,Is there a car in the image?,no,COCO_val2014_000000131018,popular,no
3466,Is there a scissors in the image?,yes,COCO_val2014_000000131018,popular,yes
3467,Is there a chair in the image?,no,COCO_val2014_000000131018,popular,no
3468,Is there a chair in the image?,yes,COCO_val2014_000000332625,popular,yes
3469,Is there a dining table in the image?,no,COCO_val2014_000000332625,popular,yes
3470,Is there a person in the image?,yes,COCO_val2014_000000332625,popular,yes
3471,Is there a car in the image?,no,COCO_val2014_000000332625,popular,yes
3472,Is there an airplane in the image?,yes,COCO_val2014_000000332625,popular,yes
3473,Is there a cup in the image?,no,COCO_val2014_000000332625,popular,yes
3474,Is there a dog in the image?,yes,COCO_val2014_000000332025,popular,yes
3475,Is there a dining table in the image?,no,COCO_val2014_000000332025,popular,no
3476,Is there a person in the image?,yes,COCO_val2014_000000332025,popular,yes
3477,Is there a car in the image?,no,COCO_val2014_000000332025,popular,no
3478,Is there a backpack in the image?,yes,COCO_val2014_000000332025,popular,no
3479,Is there a chair in the image?,no,COCO_val2014_000000332025,popular,no
3480,Is there a person in the image?,yes,COCO_val2014_000000318204,popular,no
3481,Is there a dining table in the image?,no,COCO_val2014_000000318204,popular,no
3482,Is there a horse in the image?,yes,COCO_val2014_000000318204,popular,yes
3483,Is there a car in the image?,no,COCO_val2014_000000318204,popular,no
3484,Is there a sheep in the image?,yes,COCO_val2014_000000318204,popular,yes
3485,Is there a chair in the image?,no,COCO_val2014_000000318204,popular,no
3486,Is there a person in the image?,yes,COCO_val2014_000000455157,popular,yes
3487,Is there a car in the image?,no,COCO_val2014_000000455157,popular,no
3488,Is there a laptop in the image?,yes,COCO_val2014_000000455157,popular,no
3489,Is there a chair in the image?,no,COCO_val2014_000000455157,popular,yes
3490,Is there a dining table in the image?,yes,COCO_val2014_000000455157,popular,yes
3491,Is there a cup in the image?,no,COCO_val2014_000000455157,popular,no
3492,Is there a bird in the image?,yes,COCO_val2014_000000069189,popular,yes
3493,Is there a dining table in the image?,no,COCO_val2014_000000069189,popular,no
3494,Is there a person in the image?,yes,COCO_val2014_000000069189,popular,yes
3495,Is there a chair in the image?,no,COCO_val2014_000000069189,popular,no
3496,Is there a handbag in the image?,yes,COCO_val2014_000000069189,popular,no
3497,Is there a cup in the image?,no,COCO_val2014_000000069189,popular,no
3498,Is there a backpack in the image?,yes,COCO_val2014_000000199764,popular,no
3499,Is there a car in the image?,no,COCO_val2014_000000199764,popular,no
3500,Is there a truck in the image?,yes,COCO_val2014_000000199764,popular,no
3501,Is there a cup in the image?,no,COCO_val2014_000000199764,popular,no
3502,Is there a person in the image?,yes,COCO_val2014_000000199764,popular,yes
3503,Is there a bottle in the image?,no,COCO_val2014_000000199764,popular,yes
3504,Is there a vase in the image?,yes,COCO_val2014_000000148766,popular,yes
3505,Is there a person in the image?,no,COCO_val2014_000000148766,popular,no
3506,Is there a bowl in the image?,yes,COCO_val2014_000000148766,popular,yes
3507,Is there a dining table in the image?,no,COCO_val2014_000000148766,popular,yes
3508,Is there a toilet in the image?,yes,COCO_val2014_000000148766,popular,yes
3509,Is there a car in the image?,no,COCO_val2014_000000148766,popular,no
3510,Is there a person in the image?,yes,COCO_val2014_000000175506,popular,no
3511,Is there a dining table in the image?,no,COCO_val2014_000000175506,popular,no
3512,Is there an orange in the image?,yes,COCO_val2014_000000175506,popular,yes
3513,Is there a car in the image?,no,COCO_val2014_000000175506,popular,no
3514,Is there a frisbee in the image?,yes,COCO_val2014_000000175506,popular,yes
3515,Is there a chair in the image?,no,COCO_val2014_000000175506,popular,no
3516,Is there a tv in the image?,yes,COCO_val2014_000000353096,popular,no
3517,Is there a person in the image?,no,COCO_val2014_000000353096,popular,no
3518,Is there a mouse in the image?,yes,COCO_val2014_000000353096,popular,yes
3519,Is there a car in the image?,no,COCO_val2014_000000353096,popular,no
3520,Is there a laptop in the image?,yes,COCO_val2014_000000353096,popular,no
3521,Is there a chair in the image?,no,COCO_val2014_000000353096,popular,no
3522,Is there a chair in the image?,yes,COCO_val2014_000000207205,popular,yes
3523,Is there a person in the image?,no,COCO_val2014_000000207205,popular,no
3524,Is there a broccoli in the image?,yes,COCO_val2014_000000207205,popular,yes
3525,Is there a dining table in the image?,no,COCO_val2014_000000207205,popular,yes
3526,Is there a carrot in the image?,yes,COCO_val2014_000000207205,popular,yes
3527,Is there a car in the image?,no,COCO_val2014_000000207205,popular,no
3528,Is there a person in the image?,yes,COCO_val2014_000000427113,popular,no
3529,Is there a dining table in the image?,no,COCO_val2014_000000427113,popular,no
3530,Is there a bench in the image?,yes,COCO_val2014_000000427113,popular,yes
3531,Is there a car in the image?,no,COCO_val2014_000000427113,popular,no
3532,Is there a clock in the image?,yes,COCO_val2014_000000427113,popular,no
3533,Is there a chair in the image?,no,COCO_val2014_000000427113,popular,yes
3534,Is there a sink in the image?,yes,COCO_val2014_000000498374,popular,yes
3535,Is there a dining table in the image?,no,COCO_val2014_000000498374,popular,no
3536,Is there a person in the image?,yes,COCO_val2014_000000498374,popular,yes
3537,Is there a car in the image?,no,COCO_val2014_000000498374,popular,no
3538,Is there a toilet in the image?,yes,COCO_val2014_000000498374,popular,yes
3539,Is there a chair in the image?,no,COCO_val2014_000000498374,popular,yes
3540,Is there a truck in the image?,yes,COCO_val2014_000000013348,popular,no
3541,Is there a dining table in the image?,no,COCO_val2014_000000013348,popular,no
3542,Is there a person in the image?,yes,COCO_val2014_000000013348,popular,no
3543,Is there a car in the image?,no,COCO_val2014_000000013348,popular,no
3544,Is there an airplane in the image?,yes,COCO_val2014_000000013348,popular,yes
3545,Is there a chair in the image?,no,COCO_val2014_000000013348,popular,yes
3546,Is there a traffic light in the image?,yes,COCO_val2014_000000081336,popular,yes
3547,Is there a dining table in the image?,no,COCO_val2014_000000081336,popular,no
3548,Is there a truck in the image?,yes,COCO_val2014_000000081336,popular,yes
3549,Is there a chair in the image?,no,COCO_val2014_000000081336,popular,no
3550,Is there a person in the image?,yes,COCO_val2014_000000081336,popular,no
3551,Is there a cup in the image?,no,COCO_val2014_000000081336,popular,yes
3552,Is there a dog in the image?,yes,COCO_val2014_000000190185,popular,no
3553,Is there a person in the image?,no,COCO_val2014_000000190185,popular,no
3554,Is there a bowl in the image?,yes,COCO_val2014_000000190185,popular,no
3555,Is there a dining table in the image?,no,COCO_val2014_000000190185,popular,yes
3556,Is there a sandwich in the image?,yes,COCO_val2014_000000190185,popular,yes
3557,Is there a car in the image?,no,COCO_val2014_000000190185,popular,no
3558,Is there a spoon in the image?,yes,COCO_val2014_000000209755,popular,yes
3559,Is there a dining table in the image?,no,COCO_val2014_000000209755,popular,no
3560,Is there a bowl in the image?,yes,COCO_val2014_000000209755,popular,yes
3561,Is there a car in the image?,no,COCO_val2014_000000209755,popular,no
3562,Is there a person in the image?,yes,COCO_val2014_000000209755,popular,yes
3563,Is there a chair in the image?,no,COCO_val2014_000000209755,popular,no
3564,Is there a dog in the image?,yes,COCO_val2014_000000227227,popular,yes
3565,Is there a dining table in the image?,no,COCO_val2014_000000227227,popular,no
3566,Is there a person in the image?,yes,COCO_val2014_000000227227,popular,yes
3567,Is there a chair in the image?,no,COCO_val2014_000000227227,popular,no
3568,Is there a car in the image?,yes,COCO_val2014_000000227227,popular,yes
3569,Is there a cup in the image?,no,COCO_val2014_000000227227,popular,yes
3570,Is there a person in the image?,yes,COCO_val2014_000000397705,popular,yes
3571,Is there a dining table in the image?,no,COCO_val2014_000000397705,popular,no
3572,Is there a bed in the image?,yes,COCO_val2014_000000397705,popular,yes
3573,Is there a car in the image?,no,COCO_val2014_000000397705,popular,no
3574,Is there a cat in the image?,yes,COCO_val2014_000000397705,popular,yes
3575,Is there a chair in the image?,no,COCO_val2014_000000397705,popular,no
3576,Is there a person in the image?,yes,COCO_val2014_000000287305,popular,no
3577,Is there a dining table in the image?,no,COCO_val2014_000000287305,popular,no
3578,Is there a car in the image?,yes,COCO_val2014_000000287305,popular,no
3579,Is there a chair in the image?,no,COCO_val2014_000000287305,popular,no
3580,Is there a bus in the image?,yes,COCO_val2014_000000287305,popular,yes
3581,Is there a cup in the image?,no,COCO_val2014_000000287305,popular,no
3582,Is there a sink in the image?,yes,COCO_val2014_000000257327,popular,yes
3583,Is there a person in the image?,no,COCO_val2014_000000257327,popular,no
3584,Is there a toilet in the image?,yes,COCO_val2014_000000257327,popular,yes
3585,Is there a dining table in the image?,no,COCO_val2014_000000257327,popular,no
3586,Is there a bottle in the image?,yes,COCO_val2014_000000257327,popular,yes
3587,Is there a car in the image?,no,COCO_val2014_000000257327,popular,no
3588,Is there a person in the image?,yes,COCO_val2014_000000557016,popular,yes
3589,Is there a dining table in the image?,no,COCO_val2014_000000557016,popular,no
3590,Is there a bicycle in the image?,yes,COCO_val2014_000000557016,popular,yes
3591,Is there a chair in the image?,no,COCO_val2014_000000557016,popular,no
3592,Is there a car in the image?,yes,COCO_val2014_000000557016,popular,yes
3593,Is there a cup in the image?,no,COCO_val2014_000000557016,popular,yes
3594,Is there a backpack in the image?,yes,COCO_val2014_000000105732,popular,yes
3595,Is there a dining table in the image?,no,COCO_val2014_000000105732,popular,no
3596,Is there a person in the image?,yes,COCO_val2014_000000105732,popular,yes
3597,Is there a car in the image?,no,COCO_val2014_000000105732,popular,no
3598,Is there a skis in the image?,yes,COCO_val2014_000000105732,popular,yes
3599,Is there a chair in the image?,no,COCO_val2014_000000105732,popular,yes
3600,Is there a tv in the image?,yes,COCO_val2014_000000534121,popular,no
3601,Is there a person in the image?,no,COCO_val2014_000000534121,popular,no
3602,Is there a couch in the image?,yes,COCO_val2014_000000534121,popular,yes
3603,Is there a dining table in the image?,no,COCO_val2014_000000534121,popular,no
3604,Is there a boat in the image?,yes,COCO_val2014_000000534121,popular,no
3605,Is there a car in the image?,no,COCO_val2014_000000534121,popular,no
3606,Is there a motorcycle in the image?,yes,COCO_val2014_000000520524,popular,yes
3607,Is there a person in the image?,no,COCO_val2014_000000520524,popular,no
3608,Is there a bicycle in the image?,yes,COCO_val2014_000000520524,popular,yes
3609,Is there a chair in the image?,no,COCO_val2014_000000520524,popular,yes
3610,Is there a car in the image?,yes,COCO_val2014_000000520524,popular,no
3611,Is there a cup in the image?,no,COCO_val2014_000000520524,popular,yes
3612,Is there a person in the image?,yes,COCO_val2014_000000580294,popular,yes
3613,Is there a dining table in the image?,no,COCO_val2014_000000580294,popular,no
3614,Is there a bowl in the image?,yes,COCO_val2014_000000580294,popular,yes
3615,Is there a car in the image?,no,COCO_val2014_000000580294,popular,no
3616,Is there a spoon in the image?,yes,COCO_val2014_000000580294,popular,yes
3617,Is there a chair in the image?,no,COCO_val2014_000000580294,popular,yes
3618,Is there a couch in the image?,yes,COCO_val2014_000000374061,popular,yes
3619,Is there a person in the image?,no,COCO_val2014_000000374061,popular,no
3620,Is there a bed in the image?,yes,COCO_val2014_000000374061,popular,yes
3621,Is there a dining table in the image?,no,COCO_val2014_000000374061,popular,no
3622,Is there a cat in the image?,yes,COCO_val2014_000000374061,popular,yes
3623,Is there a car in the image?,no,COCO_val2014_000000374061,popular,no
3624,Is there a snowboard in the image?,yes,COCO_val2014_000000094944,popular,yes
3625,Is there a dining table in the image?,no,COCO_val2014_000000094944,popular,no
3626,Is there a backpack in the image?,yes,COCO_val2014_000000094944,popular,yes
3627,Is there a car in the image?,no,COCO_val2014_000000094944,popular,no
3628,Is there a person in the image?,yes,COCO_val2014_000000094944,popular,yes
3629,Is there a chair in the image?,no,COCO_val2014_000000094944,popular,yes
3630,Is there a bowl in the image?,yes,COCO_val2014_000000572075,popular,yes
3631,Is there a person in the image?,no,COCO_val2014_000000572075,popular,no
3632,Is there a toilet in the image?,yes,COCO_val2014_000000572075,popular,yes
3633,Is there a dining table in the image?,no,COCO_val2014_000000572075,popular,no
3634,Is there a cat in the image?,yes,COCO_val2014_000000572075,popular,yes
3635,Is there a car in the image?,no,COCO_val2014_000000572075,popular,no
3636,Is there a spoon in the image?,yes,COCO_val2014_000000387098,popular,no
3637,Is there a person in the image?,no,COCO_val2014_000000387098,popular,no
3638,Is there a laptop in the image?,yes,COCO_val2014_000000387098,popular,yes
3639,Is there a car in the image?,no,COCO_val2014_000000387098,popular,no
3640,Is there a remote in the image?,yes,COCO_val2014_000000387098,popular,yes
3641,Is there a chair in the image?,no,COCO_val2014_000000387098,popular,no
3642,Is there a person in the image?,yes,COCO_val2014_000000382670,popular,yes
3643,Is there a dining table in the image?,no,COCO_val2014_000000382670,popular,no
3644,Is there a bicycle in the image?,yes,COCO_val2014_000000382670,popular,yes
3645,Is there a car in the image?,no,COCO_val2014_000000382670,popular,no
3646,Is there a potted plant in the image?,yes,COCO_val2014_000000382670,popular,yes
3647,Is there a chair in the image?,no,COCO_val2014_000000382670,popular,yes
3648,Is there a person in the image?,yes,COCO_val2014_000000414516,popular,no
3649,Is there a car in the image?,no,COCO_val2014_000000414516,popular,no
3650,Is there a dining table in the image?,yes,COCO_val2014_000000414516,popular,no
3651,Is there a cup in the image?,no,COCO_val2014_000000414516,popular,no
3652,Is there a chair in the image?,yes,COCO_val2014_000000414516,popular,no
3653,Is there a bottle in the image?,no,COCO_val2014_000000414516,popular,no
3654,Is there a traffic light in the image?,yes,COCO_val2014_000000204360,popular,no
3655,Is there a dining table in the image?,no,COCO_val2014_000000204360,popular,no
3656,Is there a person in the image?,yes,COCO_val2014_000000204360,popular,yes
3657,Is there a chair in the image?,no,COCO_val2014_000000204360,popular,no
3658,Is there a backpack in the image?,yes,COCO_val2014_000000204360,popular,yes
3659,Is there a cup in the image?,no,COCO_val2014_000000204360,popular,yes
3660,Is there a person in the image?,yes,COCO_val2014_000000245642,popular,yes
3661,Is there a dining table in the image?,no,COCO_val2014_000000245642,popular,no
3662,Is there a bicycle in the image?,yes,COCO_val2014_000000245642,popular,yes
3663,Is there a car in the image?,no,COCO_val2014_000000245642,popular,no
3664,Is there a sheep in the image?,yes,COCO_val2014_000000245642,popular,yes
3665,Is there a chair in the image?,no,COCO_val2014_000000245642,popular,no
3666,Is there a person in the image?,yes,COCO_val2014_000000237767,popular,no
3667,Is there a car in the image?,no,COCO_val2014_000000237767,popular,yes
3668,Is there a remote in the image?,yes,COCO_val2014_000000237767,popular,yes
3669,Is there a chair in the image?,no,COCO_val2014_000000237767,popular,yes
3670,Is there a dining table in the image?,yes,COCO_val2014_000000237767,popular,yes
3671,Is there a cup in the image?,no,COCO_val2014_000000237767,popular,yes
3672,Is there a tie in the image?,yes,COCO_val2014_000000370900,popular,yes
3673,Is there a person in the image?,no,COCO_val2014_000000370900,popular,no
3674,Is there a bear in the image?,yes,COCO_val2014_000000370900,popular,yes
3675,Is there a car in the image?,no,COCO_val2014_000000370900,popular,no
3676,Is there a teddy bear in the image?,yes,COCO_val2014_000000370900,popular,yes
3677,Is there a chair in the image?,no,COCO_val2014_000000370900,popular,no
3678,Is there a cake in the image?,yes,COCO_val2014_000000094501,popular,yes
3679,Is there a person in the image?,no,COCO_val2014_000000094501,popular,no
3680,Is there a bottle in the image?,yes,COCO_val2014_000000094501,popular,yes
3681,Is there a car in the image?,no,COCO_val2014_000000094501,popular,yes
3682,Is there a fork in the image?,yes,COCO_val2014_000000094501,popular,yes
3683,Is there a chair in the image?,no,COCO_val2014_000000094501,popular,yes
3684,Is there a backpack in the image?,yes,COCO_val2014_000000069196,popular,no
3685,Is there a dining table in the image?,no,COCO_val2014_000000069196,popular,no
3686,Is there a person in the image?,yes,COCO_val2014_000000069196,popular,no
3687,Is there a car in the image?,no,COCO_val2014_000000069196,popular,no
3688,Is there an airplane in the image?,yes,COCO_val2014_000000069196,popular,yes
3689,Is there a chair in the image?,no,COCO_val2014_000000069196,popular,no
3690,Is there a tv in the image?,yes,COCO_val2014_000000366141,popular,yes
3691,Is there a person in the image?,no,COCO_val2014_000000366141,popular,no
3692,Is there a couch in the image?,yes,COCO_val2014_000000366141,popular,yes
3693,Is there a car in the image?,no,COCO_val2014_000000366141,popular,no
3694,Is there a dining table in the image?,yes,COCO_val2014_000000366141,popular,no
3695,Is there a cup in the image?,no,COCO_val2014_000000366141,popular,no
3696,Is there a person in the image?,yes,COCO_val2014_000000093946,popular,yes
3697,Is there a car in the image?,no,COCO_val2014_000000093946,popular,no
3698,Is there a bowl in the image?,yes,COCO_val2014_000000093946,popular,yes
3699,Is there a cup in the image?,no,COCO_val2014_000000093946,popular,yes
3700,Is there a fork in the image?,yes,COCO_val2014_000000093946,popular,yes
3701,Is there a bottle in the image?,no,COCO_val2014_000000093946,popular,yes
3702,Is there a backpack in the image?,yes,COCO_val2014_000000032610,popular,yes
3703,Is there a person in the image?,no,COCO_val2014_000000032610,popular,no
3704,Is there a bench in the image?,yes,COCO_val2014_000000032610,popular,yes
3705,Is there a car in the image?,no,COCO_val2014_000000032610,popular,no
3706,Is there a laptop in the image?,yes,COCO_val2014_000000032610,popular,yes
3707,Is there a chair in the image?,no,COCO_val2014_000000032610,popular,no
3708,Is there a person in the image?,yes,COCO_val2014_000000239130,popular,yes
3709,Is there a dining table in the image?,no,COCO_val2014_000000239130,popular,no
3710,Is there a bicycle in the image?,yes,COCO_val2014_000000239130,popular,yes
3711,Is there a chair in the image?,no,COCO_val2014_000000239130,popular,no
3712,Is there a car in the image?,yes,COCO_val2014_000000239130,popular,yes
3713,Is there a cup in the image?,no,COCO_val2014_000000239130,popular,yes
3714,Is there a spoon in the image?,yes,COCO_val2014_000000226097,popular,yes
3715,Is there a person in the image?,no,COCO_val2014_000000226097,popular,no
3716,Is there a bowl in the image?,yes,COCO_val2014_000000226097,popular,yes
3717,Is there a dining table in the image?,no,COCO_val2014_000000226097,popular,no
3718,Is there a bottle in the image?,yes,COCO_val2014_000000226097,popular,yes
3719,Is there a car in the image?,no,COCO_val2014_000000226097,popular,no
3720,Is there a banana in the image?,yes,COCO_val2014_000000538054,popular,yes
3721,Is there a dining table in the image?,no,COCO_val2014_000000538054,popular,no
3722,Is there a person in the image?,yes,COCO_val2014_000000538054,popular,yes
3723,Is there a car in the image?,no,COCO_val2014_000000538054,popular,no
3724,Is there a handbag in the image?,yes,COCO_val2014_000000538054,popular,no
3725,Is there a chair in the image?,no,COCO_val2014_000000538054,popular,no
3726,Is there a backpack in the image?,yes,COCO_val2014_000000114710,popular,yes
3727,Is there a dining table in the image?,no,COCO_val2014_000000114710,popular,no
3728,Is there a person in the image?,yes,COCO_val2014_000000114710,popular,yes
3729,Is there a car in the image?,no,COCO_val2014_000000114710,popular,no
3730,Is there a sheep in the image?,yes,COCO_val2014_000000114710,popular,yes
3731,Is there a chair in the image?,no,COCO_val2014_000000114710,popular,yes
3732,Is there a chair in the image?,yes,COCO_val2014_000000113701,popular,yes
3733,Is there a person in the image?,no,COCO_val2014_000000113701,popular,no
3734,Is there a clock in the image?,yes,COCO_val2014_000000113701,popular,yes
3735,Is there a dining table in the image?,no,COCO_val2014_000000113701,popular,no
3736,Is there a bed in the image?,yes,COCO_val2014_000000113701,popular,yes
3737,Is there a car in the image?,no,COCO_val2014_000000113701,popular,no
3738,Is there a person in the image?,yes,COCO_val2014_000000065001,popular,no
3739,Is there a dining table in the image?,no,COCO_val2014_000000065001,popular,no
3740,Is there a motorcycle in the image?,yes,COCO_val2014_000000065001,popular,yes
3741,Is there a chair in the image?,no,COCO_val2014_000000065001,popular,no
3742,Is there a car in the image?,yes,COCO_val2014_000000065001,popular,no
3743,Is there a cup in the image?,no,COCO_val2014_000000065001,popular,no
3744,Is there a person in the image?,yes,COCO_val2014_000000482275,popular,yes
3745,Is there a dining table in the image?,no,COCO_val2014_000000482275,popular,yes
3746,Is there a knife in the image?,yes,COCO_val2014_000000482275,popular,yes
3747,Is there a car in the image?,no,COCO_val2014_000000482275,popular,no
3748,Is there a vase in the image?,yes,COCO_val2014_000000482275,popular,yes
3749,Is there a chair in the image?,no,COCO_val2014_000000482275,popular,yes
3750,Is there a toothbrush in the image?,yes,COCO_val2014_000000140983,popular,yes
3751,Is there a dining table in the image?,no,COCO_val2014_000000140983,popular,no
3752,Is there a couch in the image?,yes,COCO_val2014_000000140983,popular,yes
3753,Is there a car in the image?,no,COCO_val2014_000000140983,popular,no
3754,Is there a person in the image?,yes,COCO_val2014_000000140983,popular,no
3755,Is there a chair in the image?,no,COCO_val2014_000000140983,popular,yes
3756,Is there a traffic light in the image?,yes,COCO_val2014_000000044520,popular,yes
3757,Is there a person in the image?,no,COCO_val2014_000000044520,popular,no
3758,Is there a train in the image?,yes,COCO_val2014_000000044520,popular,no
3759,Is there a dining table in the image?,no,COCO_val2014_000000044520,popular,no
3760,Is there a stop sign in the image?,yes,COCO_val2014_000000044520,popular,yes
3761,Is there a car in the image?,no,COCO_val2014_000000044520,popular,no
3762,Is there a toaster in the image?,yes,COCO_val2014_000000518177,popular,yes
3763,Is there a dining table in the image?,no,COCO_val2014_000000518177,popular,yes
3764,Is there a person in the image?,yes,COCO_val2014_000000518177,popular,no
3765,Is there a car in the image?,no,COCO_val2014_000000518177,popular,no
3766,Is there a microwave in the image?,yes,COCO_val2014_000000518177,popular,yes
3767,Is there a chair in the image?,no,COCO_val2014_000000518177,popular,yes
3768,Is there a person in the image?,yes,COCO_val2014_000000203479,popular,yes
