id,question,answer,image_source,category,response
1149,Is there a backpack in the image?,no,COCO_val2014_000000529668,adversarial,no
1150,Is there a cell phone in the image?,yes,COCO_val2014_000000529668,adversarial,yes
1151,Is there a dining table in the image?,no,COCO_val2014_000000529668,adversarial,no
1152,Is there a chair in the image?,yes,COCO_val2014_000000376959,adversarial,yes
1153,Is there a couch in the image?,no,COCO_val2014_000000376959,adversarial,no
1154,Is there a person in the image?,yes,COCO_val2014_000000376959,adversarial,no
1155,Is there a car in the image?,no,COCO_val2014_000000376959,adversarial,no
1156,Is there a cell phone in the image?,yes,COCO_val2014_000000376959,adversarial,yes
1157,Is there a handbag in the image?,no,COCO_val2014_000000376959,adversarial,yes
1158,Is there a chair in the image?,yes,COCO_val2014_000000275863,adversarial,yes
1159,Is there a dining table in the image?,no,COCO_val2014_000000275863,adversarial,yes
1160,Is there a person in the image?,yes,COCO_val2014_000000275863,adversarial,yes
1161,Is there a car in the image?,no,COCO_val2014_000000275863,adversarial,no
1162,Is there a bench in the image?,yes,COCO_val2014_000000275863,adversarial,yes
1163,Is there a backpack in the image?,no,COCO_val2014_000000275863,adversarial,yes
1164,Is there a person in the image?,yes,COCO_val2014_000000327038,adversarial,yes
1165,Is there a car in the image?,no,COCO_val2014_000000327038,adversarial,no
1166,Is there a spoon in the image?,yes,COCO_val2014_000000327038,adversarial,yes
1167,Is there a cup in the image?,no,COCO_val2014_000000327038,adversarial,yes
1168,Is there a bowl in the image?,yes,COCO_val2014_000000327038,adversarial,yes
1169,Is there a dining table in the image?,no,COCO_val2014_000000327038,adversarial,no
1170,Is there a pizza in the image?,yes,COCO_val2014_000000513136,adversarial,yes
1171,Is there a person in the image?,no,COCO_val2014_000000513136,adversarial,no
1172,Is there a cup in the image?,yes,COCO_val2014_000000513136,adversarial,yes
1173,Is there a bottle in the image?,no,COCO_val2014_000000513136,adversarial,yes
1174,Is there a dining table in the image?,yes,COCO_val2014_000000513136,adversarial,yes
1175,Is there a chair in the image?,no,COCO_val2014_000000513136,adversarial,yes
1176,Is there a truck in the image?,yes,COCO_val2014_000000184338,adversarial,yes
1177,Is there a car in the image?,no,COCO_val2014_000000184338,adversarial,yes
1178,Is there a bed in the image?,yes,COCO_val2014_000000184338,adversarial,yes
1179,Is there a book in the image?,no,COCO_val2014_000000184338,adversarial,no
1180,Is there a person in the image?,yes,COCO_val2014_000000184338,adversarial,no
1181,Is there a dining table in the image?,no,COCO_val2014_000000184338,adversarial,yes
1182,Is there a person in the image?,yes,COCO_val2014_000000175437,adversarial,yes
1183,Is there a car in the image?,no,COCO_val2014_000000175437,adversarial,no
1184,Is there a dining table in the image?,yes,COCO_val2014_000000175437,adversarial,yes
1185,Is there a cup in the image?,no,COCO_val2014_000000175437,adversarial,yes
1186,Is there a donut in the image?,yes,COCO_val2014_000000175437,adversarial,yes
1187,Is there a spoon in the image?,no,COCO_val2014_000000175437,adversarial,yes
1188,Is there a vase in the image?,yes,COCO_val2014_000000498100,adversarial,yes
1189,Is there a potted plant in the image?,no,COCO_val2014_000000498100,adversarial,yes
1190,Is there a person in the image?,yes,COCO_val2014_000000498100,adversarial,no
1191,Is there a car in the image?,no,COCO_val2014_000000498100,adversarial,no
1192,Is there a dining table in the image?,yes,COCO_val2014_000000498100,adversarial,yes
1193,Is there a cup in the image?,no,COCO_val2014_000000498100,adversarial,yes
1194,Is there a refrigerator in the image?,yes,COCO_val2014_000000375909,adversarial,no
1195,Is there a bottle in the image?,no,COCO_val2014_000000375909,adversarial,no
1196,Is there a couch in the image?,yes,COCO_val2014_000000375909,adversarial,yes
1197,Is there a person in the image?,no,COCO_val2014_000000375909,adversarial,no
1198,Is there a bed in the image?,yes,COCO_val2014_000000375909,adversarial,yes
1199,Is there a book in the image?,no,COCO_val2014_000000375909,adversarial,no
1200,Is there a backpack in the image?,yes,COCO_val2014_000000396338,adversarial,no
1201,Is there a skis in the image?,no,COCO_val2014_000000396338,adversarial,no
1202,Is there a truck in the image?,yes,COCO_val2014_000000396338,adversarial,yes
1203,Is there a traffic light in the image?,no,COCO_val2014_000000396338,adversarial,no
1204,Is there a person in the image?,yes,COCO_val2014_000000396338,adversarial,yes
1205,Is there a dining table in the image?,no,COCO_val2014_000000396338,adversarial,no
1206,Is there a person in the image?,yes,COCO_val2014_000000124930,adversarial,no
1207,Is there a car in the image?,no,COCO_val2014_000000124930,adversarial,no
1208,Is there a bowl in the image?,yes,COCO_val2014_000000124930,adversarial,yes
1209,Is there a dining table in the image?,no,COCO_val2014_000000124930,adversarial,yes
1210,Is there a spoon in the image?,yes,COCO_val2014_000000124930,adversarial,no
1211,Is there a bottle in the image?,no,COCO_val2014_000000124930,adversarial,yes
1212,Is there a person in the image?,yes,COCO_val2014_000000112664,adversarial,yes
1213,Is there a car in the image?,no,COCO_val2014_000000112664,adversarial,yes
1214,Is there a handbag in the image?,yes,COCO_val2014_000000112664,adversarial,yes
1215,Is there a backpack in the image?,no,COCO_val2014_000000112664,adversarial,yes
1216,Is there a suitcase in the image?,yes,COCO_val2014_000000112664,adversarial,yes
1217,Is there a bottle in the image?,no,COCO_val2014_000000112664,adversarial,yes
1218,Is there a truck in the image?,yes,COCO_val2014_000000377879,adversarial,yes
1219,Is there a person in the image?,no,COCO_val2014_000000377879,adversarial,no
1220,Is there a train in the image?,yes,COCO_val2014_000000377879,adversarial,yes
1221,Is there a car in the image?,no,COCO_val2014_000000377879,adversarial,no
1222,Is there a bed in the image?,yes,COCO_val2014_000000377879,adversarial,no
1223,Is there a book in the image?,no,COCO_val2014_000000377879,adversarial,no
1224,Is there a truck in the image?,yes,COCO_val2014_000000377401,adversarial,no
1225,Is there a person in the image?,no,COCO_val2014_000000377401,adversarial,no
1226,Is there a clock in the image?,yes,COCO_val2014_000000377401,adversarial,yes
1227,Is there a chair in the image?,no,COCO_val2014_000000377401,adversarial,yes
1228,Is there a car in the image?,yes,COCO_val2014_000000377401,adversarial,no
1229,Is there a bus in the image?,no,COCO_val2014_000000377401,adversarial,no
1230,Is there a vase in the image?,yes,COCO_val2014_000000049473,adversarial,yes
1231,Is there a potted plant in the image?,no,COCO_val2014_000000049473,adversarial,yes
1232,Is there a book in the image?,yes,COCO_val2014_000000049473,adversarial,yes
1233,Is there a person in the image?,no,COCO_val2014_000000049473,adversarial,no
1234,Is there a dining table in the image?,yes,COCO_val2014_000000049473,adversarial,yes
1235,Is there a cup in the image?,no,COCO_val2014_000000049473,adversarial,yes
1236,Is there a person in the image?,yes,COCO_val2014_000000153865,adversarial,no
1237,Is there a dining table in the image?,no,COCO_val2014_000000153865,adversarial,no
1238,Is there a car in the image?,yes,COCO_val2014_000000153865,adversarial,no
1239,Is there a truck in the image?,no,COCO_val2014_000000153865,adversarial,no
1240,Is there a kite in the image?,yes,COCO_val2014_000000153865,adversarial,yes
1241,Is there an umbrella in the imange?,no,COCO_val2014_000000153865,adversarial,no
1242,Is there a banana in the image?,yes,COCO_val2014_000000383185,adversarial,yes
1243,Is there a dining table in the image?,no,COCO_val2014_000000383185,adversarial,yes
1244,Is there a spoon in the image?,yes,COCO_val2014_000000383185,adversarial,yes
1245,Is there a person in the image?,no,COCO_val2014_000000383185,adversarial,no
1246,Is there a bowl in the image?,yes,COCO_val2014_000000383185,adversarial,yes
1247,Is there a knife in the image?,no,COCO_val2014_000000383185,adversarial,yes
1248,Is there a person in the image?,yes,COCO_val2014_000000388983,adversarial,no
1249,Is there a car in the image?,no,COCO_val2014_000000388983,adversarial,yes
1250,Is there a bowl in the image?,yes,COCO_val2014_000000388983,adversarial,yes
1251,Is there a spoon in the image?,no,COCO_val2014_000000388983,adversarial,yes
1252,Is there a sandwich in the image?,yes,COCO_val2014_000000388983,adversarial,yes
1253,Is there a fork in the image?,no,COCO_val2014_000000388983,adversarial,no
1254,Is there a backpack in the image?,yes,COCO_val2014_000000295377,adversarial,no
1255,Is there a handbag in the image?,no,COCO_val2014_000000295377,adversarial,no
1256,Is there a person in the image?,yes,COCO_val2014_000000295377,adversarial,yes
1257,Is there a car in the image?,no,COCO_val2014_000000295377,adversarial,no
1258,Is there a skis in the image?,yes,COCO_val2014_000000295377,adversarial,yes
1259,Is there a snowboard in the image?,no,COCO_val2014_000000295377,adversarial,yes
1260,Is there a chair in the image?,yes,COCO_val2014_000000034773,adversarial,yes
1261,Is there a person in the image?,no,COCO_val2014_000000034773,adversarial,no
1262,Is there a dog in the image?,yes,COCO_val2014_000000034773,adversarial,yes
1263,Is there a car in the image?,no,COCO_val2014_000000034773,adversarial,no
1264,Is there a couch in the image?,yes,COCO_val2014_000000034773,adversarial,yes
1265,Is there a tv in the image?,no,COCO_val2014_000000034773,adversarial,no
1266,Is there a truck in the image?,yes,COCO_val2014_000000244455,adversarial,no
1267,Is there a traffic light in the image?,no,COCO_val2014_000000244455,adversarial,no
1268,Is there a person in the image?,yes,COCO_val2014_000000244455,adversarial,no
1269,Is there a dining table in the image?,no,COCO_val2014_000000244455,adversarial,no
1270,Is there a bicycle in the image?,yes,COCO_val2014_000000244455,adversarial,no
1271,Is there a bus in the image?,no,COCO_val2014_000000244455,adversarial,no
1272,Is there a spoon in the image?,yes,COCO_val2014_000000303652,adversarial,yes
1273,Is there a bowl in the image?,no,COCO_val2014_000000303652,adversarial,yes
1274,Is there a dining table in the image?,yes,COCO_val2014_000000303652,adversarial,yes
1275,Is there a person in the image?,no,COCO_val2014_000000303652,adversarial,no
1276,Is there a knife in the image?,yes,COCO_val2014_000000303652,adversarial,no
1277,Is there a bottle in the image?,no,COCO_val2014_000000303652,adversarial,yes
1278,Is there a truck in the image?,yes,COCO_val2014_000000098493,adversarial,yes
1279,Is there a traffic light in the image?,no,COCO_val2014_000000098493,adversarial,yes
1280,Is there a clock in the image?,yes,COCO_val2014_000000098493,adversarial,yes
1281,Is there a dining table in the image?,no,COCO_val2014_000000098493,adversarial,no
1282,Is there a person in the image?,yes,COCO_val2014_000000098493,adversarial,no
1283,Is there a handbag in the image?,no,COCO_val2014_000000098493,adversarial,no
1284,Is there a traffic light in the image?,yes,COCO_val2014_000000201148,adversarial,yes
1285,Is there a car in the image?,no,COCO_val2014_000000201148,adversarial,no
1286,Is there a person in the image?,yes,COCO_val2014_000000201148,adversarial,no
1287,Is there a dining table in the image?,no,COCO_val2014_000000201148,adversarial,no
1288,Is there a train in the image?,yes,COCO_val2014_000000201148,adversarial,yes
1289,Is there a truck in the image?,no,COCO_val2014_000000201148,adversarial,no
1290,Is there a pizza in the image?,yes,COCO_val2014_000000307166,adversarial,yes
1291,Is there a person in the image?,no,COCO_val2014_000000307166,adversarial,yes
1292,Is there a bottle in the image?,yes,COCO_val2014_000000307166,adversarial,yes
1293,Is there a cup in the image?,no,COCO_val2014_000000307166,adversarial,yes
1294,Is there an oven in the imange?,yes,COCO_val2014_000000307166,adversarial,yes
1295,Is there a spoon in the image?,no,COCO_val2014_000000307166,adversarial,yes
1296,Is there a clock in the image?,yes,COCO_val2014_000000313034,adversarial,yes
1297,Is there a chair in the image?,no,COCO_val2014_000000313034,adversarial,yes
1298,Is there a person in the image?,yes,COCO_val2014_000000313034,adversarial,yes
1299,Is there a car in the image?,no,COCO_val2014_000000313034,adversarial,no
1300,Is there a bottle in the image?,yes,COCO_val2014_000000313034,adversarial,yes
1301,Is there a dining table in the image?,no,COCO_val2014_000000313034,adversarial,yes
1302,Is there a person in the image?,yes,COCO_val2014_000000355342,adversarial,no
1303,Is there a car in the image?,no,COCO_val2014_000000355342,adversarial,no
1304,Is there an orange in the imange?,yes,COCO_val2014_000000355342,adversarial,yes
1305,Is there a dining table in the image?,no,COCO_val2014_000000355342,adversarial,no
1306,Is there an umbrella in the imange?,yes,COCO_val2014_000000355342,adversarial,yes
1307,Is there a handbag in the image?,no,COCO_val2014_000000355342,adversarial,no
1308,Is there a chair in the image?,yes,COCO_val2014_000000333237,adversarial,yes
1309,Is there a person in the image?,no,COCO_val2014_000000333237,adversarial,no
1310,Is there a bed in the image?,yes,COCO_val2014_000000333237,adversarial,yes
1311,Is there a book in the image?,no,COCO_val2014_000000333237,adversarial,no
1312,Is there a dining table in the image?,yes,COCO_val2014_000000333237,adversarial,yes
1313,Is there a cup in the image?,no,COCO_val2014_000000333237,adversarial,yes
1314,Is there a laptop in the image?,yes,COCO_val2014_000000526368,adversarial,yes
1315,Is there a tv in the image?,no,COCO_val2014_000000526368,adversarial,no
1316,Is there a dining table in the image?,yes,COCO_val2014_000000526368,adversarial,yes
1317,Is there a person in the image?,no,COCO_val2014_000000526368,adversarial,no
1318,Is there a chair in the image?,yes,COCO_val2014_000000526368,adversarial,no
1319,Is there a couch in the image?,no,COCO_val2014_000000526368,adversarial,no
1320,Is there a chair in the image?,yes,COCO_val2014_000000429033,adversarial,yes
1321,Is there a dining table in the image?,no,COCO_val2014_000000429033,adversarial,no
1322,Is there a person in the image?,yes,COCO_val2014_000000429033,adversarial,yes
1323,Is there a car in the image?,no,COCO_val2014_000000429033,adversarial,no
1324,Is there a laptop in the image?,yes,COCO_val2014_000000429033,adversarial,yes
1325,Is there a tv in the image?,no,COCO_val2014_000000429033,adversarial,no
1326,Is there a tv in the image?,yes,COCO_val2014_000000287035,adversarial,yes
1327,Is there a person in the image?,no,COCO_val2014_000000287035,adversarial,no
1328,Is there a mouse in the image?,yes,COCO_val2014_000000287035,adversarial,yes
1329,Is there a book in the image?,no,COCO_val2014_000000287035,adversarial,yes
1330,Is there a laptop in the image?,yes,COCO_val2014_000000287035,adversarial,yes
1331,Is there a bottle in the image?,no,COCO_val2014_000000287035,adversarial,yes
1332,Is there a person in the image?,yes,COCO_val2014_000000299074,adversarial,no
1333,Is there a car in the image?,no,COCO_val2014_000000299074,adversarial,no
1334,Is there a cell phone in the image?,yes,COCO_val2014_000000299074,adversarial,no
1335,Is there a dining table in the image?,no,COCO_val2014_000000299074,adversarial,no
1336,Is there a bus in the image?,yes,COCO_val2014_000000299074,adversarial,yes
1337,Is there a traffic light in the image?,no,COCO_val2014_000000299074,adversarial,yes
1338,Is there a handbag in the image?,yes,COCO_val2014_000000120648,adversarial,yes
1339,Is there a person in the image?,no,COCO_val2014_000000120648,adversarial,no
1340,Is there a dining table in the image?,yes,COCO_val2014_000000120648,adversarial,no
1341,Is there a cup in the image?,no,COCO_val2014_000000120648,adversarial,no
1342,Is there a suitcase in the image?,yes,COCO_val2014_000000120648,adversarial,yes
1343,Is there a backpack in the image?,no,COCO_val2014_000000120648,adversarial,yes
1344,Is there a car in the image?,yes,COCO_val2014_000000186709,adversarial,yes
1345,Is there a person in the image?,no,COCO_val2014_000000186709,adversarial,no
1346,Is there a truck in the image?,yes,COCO_val2014_000000186709,adversarial,yes
1347,Is there a traffic light in the image?,no,COCO_val2014_000000186709,adversarial,yes
1348,Is there an orange in the imange?,yes,COCO_val2014_000000186709,adversarial,yes
1349,Is there a dining table in the image?,no,COCO_val2014_000000186709,adversarial,yes
1350,Is there a truck in the image?,yes,COCO_val2014_000000025972,adversarial,no
1351,Is there a person in the image?,no,COCO_val2014_000000025972,adversarial,no
1352,Is there a couch in the image?,yes,COCO_val2014_000000025972,adversarial,yes
1353,Is there a tv in the image?,no,COCO_val2014_000000025972,adversarial,no
1354,Is there a car in the image?,yes,COCO_val2014_000000025972,adversarial,no
1355,Is there a bus in the image?,no,COCO_val2014_000000025972,adversarial,no
1356,Is there a person in the image?,yes,COCO_val2014_000000505542,adversarial,no
1357,Is there a dining table in the image?,no,COCO_val2014_000000505542,adversarial,no
1358,Is there a train in the image?,yes,COCO_val2014_000000505542,adversarial,yes
1359,Is there a truck in the image?,no,COCO_val2014_000000505542,adversarial,no
1360,Is there a car in the image?,yes,COCO_val2014_000000505542,adversarial,no
1361,Is there a bus in the image?,no,COCO_val2014_000000505542,adversarial,no
1362,Is there a person in the image?,yes,COCO_val2014_000000115636,adversarial,yes
1363,Is there a car in the image?,no,COCO_val2014_000000115636,adversarial,no
1364,Is there a horse in the image?,yes,COCO_val2014_000000115636,adversarial,yes
1365,Is there a dog in the image?,no,COCO_val2014_000000115636,adversarial,no
1366,Is there a cow in the image?,yes,COCO_val2014_000000115636,adversarial,yes
1367,Is there a bicycle in the image?,no,COCO_val2014_000000115636,adversarial,no
1368,Is there a broccoli in the image?,yes,COCO_val2014_000000280810,adversarial,yes
1369,Is there a bowl in the image?,no,COCO_val2014_000000280810,adversarial,yes
1370,Is there a fork in the image?,yes,COCO_val2014_000000280810,adversarial,yes
1371,Is there a person in the image?,no,COCO_val2014_000000280810,adversarial,no
1372,Is there a laptop in the image?,yes,COCO_val2014_000000280810,adversarial,yes
1373,Is there a tv in the image?,no,COCO_val2014_000000280810,adversarial,no
1374,Is there a backpack in the image?,yes,COCO_val2014_000000037900,adversarial,yes
1375,Is there a person in the image?,no,COCO_val2014_000000037900,adversarial,no
1376,Is there a handbag in the image?,yes,COCO_val2014_000000037900,adversarial,yes
1377,Is there a dining table in the image?,no,COCO_val2014_000000037900,adversarial,no
1378,Is there a knife in the image?,yes,COCO_val2014_000000037900,adversarial,no
1379,Is there a cup in the image?,no,COCO_val2014_000000037900,adversarial,no
1380,Is there a traffic light in the image?,yes,COCO_val2014_000000534516,adversarial,no
1381,Is there a car in the image?,no,COCO_val2014_000000534516,adversarial,no
1382,Is there a person in the image?,yes,COCO_val2014_000000534516,adversarial,no
1383,Is there a dining table in the image?,no,COCO_val2014_000000534516,adversarial,no
1384,Is there a tie in the image?,yes,COCO_val2014_000000534516,adversarial,no
1385,Is there a cup in the image?,no,COCO_val2014_000000534516,adversarial,no
1386,Is there a bowl in the image?,yes,COCO_val2014_000000123017,adversarial,yes
1387,Is there a cup in the image?,no,COCO_val2014_000000123017,adversarial,yes
1388,Is there a dining table in the image?,yes,COCO_val2014_000000123017,adversarial,yes
1389,Is there a person in the image?,no,COCO_val2014_000000123017,adversarial,no
1390,Is there a chair in the image?,yes,COCO_val2014_000000123017,adversarial,yes
1391,Is there a couch in the image?,no,COCO_val2014_000000123017,adversarial,yes
1392,Is there a person in the image?,yes,COCO_val2014_000000316237,adversarial,no
1393,Is there a car in the image?,no,COCO_val2014_000000316237,adversarial,no
1394,Is there a handbag in the image?,yes,COCO_val2014_000000316237,adversarial,no
1395,Is there a backpack in the image?,no,COCO_val2014_000000316237,adversarial,no
1396,Is there a cell phone in the image?,yes,COCO_val2014_000000316237,adversarial,yes
1397,Is there a dining table in the image?,no,COCO_val2014_000000316237,adversarial,no
1398,Is there a backpack in the image?,yes,COCO_val2014_000000463522,adversarial,no
1399,Is there a handbag in the image?,no,COCO_val2014_000000463522,adversarial,no
1400,Is there a person in the image?,yes,COCO_val2014_000000463522,adversarial,no
1401,Is there a car in the image?,no,COCO_val2014_000000463522,adversarial,no
1402,Is there a dog in the image?,yes,COCO_val2014_000000463522,adversarial,no
1403,Is there a truck in the image?,no,COCO_val2014_000000463522,adversarial,no
1404,Is there a backpack in the image?,yes,COCO_val2014_000000511341,adversarial,no
1405,Is there a skis in the image?,no,COCO_val2014_000000511341,adversarial,no
1406,Is there a person in the image?,yes,COCO_val2014_000000511341,adversarial,yes
1407,Is there a dining table in the image?,no,COCO_val2014_000000511341,adversarial,no
1408,Is there a handbag in the image?,yes,COCO_val2014_000000511341,adversarial,yes
1409,Is there a chair in the image?,no,COCO_val2014_000000511341,adversarial,no
1410,Is there a bottle in the image?,yes,COCO_val2014_000000200583,adversarial,yes
1411,Is there a person in the image?,no,COCO_val2014_000000200583,adversarial,no
1412,Is there a boat in the image?,yes,COCO_val2014_000000200583,adversarial,no
1413,Is there a car in the image?,no,COCO_val2014_000000200583,adversarial,no
1414,Is there a bench in the image?,yes,COCO_val2014_000000200583,adversarial,yes
1415,Is there a backpack in the image?,no,COCO_val2014_000000200583,adversarial,yes
1416,Is there a truck in the image?,yes,COCO_val2014_000000424585,adversarial,yes
1417,Is there a traffic light in the image?,no,COCO_val2014_000000424585,adversarial,no
1418,Is there a car in the image?,yes,COCO_val2014_000000424585,adversarial,yes
1419,Is there a bus in the image?,no,COCO_val2014_000000424585,adversarial,no
1420,Is there a person in the image?,yes,COCO_val2014_000000424585,adversarial,no
1421,Is there a dining table in the image?,no,COCO_val2014_000000424585,adversarial,no
1422,Is there a clock in the image?,yes,COCO_val2014_000000100215,adversarial,yes
1423,Is there a person in the image?,no,COCO_val2014_000000100215,adversarial,no
1424,Is there a bed in the image?,yes,COCO_val2014_000000100215,adversarial,yes
1425,Is there a book in the image?,no,COCO_val2014_000000100215,adversarial,yes
1426,Is there a bottle in the image?,yes,COCO_val2014_000000100215,adversarial,yes
1427,Is there a dining table in the image?,no,COCO_val2014_000000100215,adversarial,no
1428,Is there a tv in the image?,yes,COCO_val2014_000000017379,adversarial,yes
1429,Is there a dining table in the image?,no,COCO_val2014_000000017379,adversarial,no
1430,Is there a sink in the image?,yes,COCO_val2014_000000017379,adversarial,yes
1431,Is there a bottle in the image?,no,COCO_val2014_000000017379,adversarial,no
1432,Is there a person in the image?,yes,COCO_val2014_000000017379,adversarial,no
1433,Is there a car in the image?,no,COCO_val2014_000000017379,adversarial,no
1434,Is there a bowl in the image?,yes,COCO_val2014_000000511622,adversarial,yes
1435,Is there a dining table in the image?,no,COCO_val2014_000000511622,adversarial,no
1436,Is there a scissors in the image?,yes,COCO_val2014_000000511622,adversarial,no
1437,Is there a bottle in the image?,no,COCO_val2014_000000511622,adversarial,yes
1438,Is there a person in the image?,yes,COCO_val2014_000000511622,adversarial,yes
1439,Is there a car in the image?,no,COCO_val2014_000000511622,adversarial,no
1440,Is there a tv in the image?,yes,COCO_val2014_000000407386,adversarial,no
1441,Is there a person in the image?,no,COCO_val2014_000000407386,adversarial,no
1442,Is there a laptop in the image?,yes,COCO_val2014_000000407386,adversarial,yes
1443,Is there a mouse in the image?,no,COCO_val2014_000000407386,adversarial,no
1444,Is there a dining table in the image?,yes,COCO_val2014_000000407386,adversarial,no
1445,Is there a cup in the image?,no,COCO_val2014_000000407386,adversarial,no
1446,Is there a spoon in the image?,yes,COCO_val2014_000000039516,adversarial,yes
1447,Is there a cup in the image?,no,COCO_val2014_000000039516,adversarial,yes
1448,Is there an orange in the imange?,yes,COCO_val2014_000000039516,adversarial,yes
1449,Is there a person in the image?,no,COCO_val2014_000000039516,adversarial,no
1450,Is there a cake in the image?,yes,COCO_val2014_000000039516,adversarial,yes
1451,Is there a dining table in the image?,no,COCO_val2014_000000039516,adversarial,yes
1452,Is there a sink in the image?,yes,COCO_val2014_000000018918,adversarial,yes
1453,Is there a bottle in the image?,no,COCO_val2014_000000018918,adversarial,no
1454,Is there a bowl in the image?,yes,COCO_val2014_000000018918,adversarial,yes
1455,Is there a cup in the image?,no,COCO_val2014_000000018918,adversarial,no
1456,Is there an oven in the imange?,yes,COCO_val2014_000000018918,adversarial,yes
1457,Is there a person in the image?,no,COCO_val2014_000000018918,adversarial,no
1458,Is there a person in the image?,yes,COCO_val2014_000000115626,adversarial,yes
1459,Is there a car in the image?,no,COCO_val2014_000000115626,adversarial,no
1460,Is there a motorcycle in the image?,yes,COCO_val2014_000000115626,adversarial,yes
1461,Is there a bicycle in the image?,no,COCO_val2014_000000115626,adversarial,no
1462,Is there a parking meter in the image?,yes,COCO_val2014_000000115626,adversarial,yes
1463,Is there a truck in the image?,no,COCO_val2014_000000115626,adversarial,no
1464,Is there a traffic light in the image?,yes,COCO_val2014_000000391735,adversarial,yes
1465,Is there a car in the image?,no,COCO_val2014_000000391735,adversarial,yes
1466,Is there a toothbrush in the image?,yes,COCO_val2014_000000391735,adversarial,yes
1467,Is there a sink in the image?,no,COCO_val2014_000000391735,adversarial,yes
1468,Is there a person in the image?,yes,COCO_val2014_000000391735,adversarial,yes
1469,Is there a dining table in the image?,no,COCO_val2014_000000391735,adversarial,no
1470,Is there a chair in the image?,yes,COCO_val2014_000000236370,adversarial,yes
1471,Is there a dining table in the image?,no,COCO_val2014_000000236370,adversarial,yes
1472,Is there a person in the image?,yes,COCO_val2014_000000236370,adversarial,yes
1473,Is there a car in the image?,no,COCO_val2014_000000236370,adversarial,no
1474,Is there a book in the image?,yes,COCO_val2014_000000236370,adversarial,yes
1475,Is there a tv in the image?,no,COCO_val2014_000000236370,adversarial,yes
1476,Is there a snowboard in the image?,yes,COCO_val2014_000000463542,adversarial,yes
1477,Is there a backpack in the image?,no,COCO_val2014_000000463542,adversarial,yes
1478,Is there a skis in the image?,yes,COCO_val2014_000000463542,adversarial,yes
1479,Is there a dog in the image?,no,COCO_val2014_000000463542,adversarial,no
1480,Is there a person in the image?,yes,COCO_val2014_000000463542,adversarial,no
1481,Is there a car in the image?,no,COCO_val2014_000000463542,adversarial,no
1482,Is there a person in the image?,yes,COCO_val2014_000000377352,adversarial,yes
1483,Is there a dining table in the image?,no,COCO_val2014_000000377352,adversarial,no
1484,Is there a motorcycle in the image?,yes,COCO_val2014_000000377352,adversarial,yes
1485,Is there a truck in the image?,no,COCO_val2014_000000377352,adversarial,yes
1486,Is there a car in the image?,yes,COCO_val2014_000000377352,adversarial,yes
1487,Is there a bus in the image?,no,COCO_val2014_000000377352,adversarial,no
1488,Is there a snowboard in the image?,yes,COCO_val2014_000000302405,adversarial,yes
1489,Is there a skis in the image?,no,COCO_val2014_000000302405,adversarial,yes
1490,Is there a backpack in the image?,yes,COCO_val2014_000000302405,adversarial,no
1491,Is there a handbag in the image?,no,COCO_val2014_000000302405,adversarial,no
1492,Is there a person in the image?,yes,COCO_val2014_000000302405,adversarial,yes
1493,Is there a car in the image?,no,COCO_val2014_000000302405,adversarial,no
1494,Is there a baseball glove in the image?,yes,COCO_val2014_000000554328,adversarial,yes
1495,Is there a baseball bat in the image?,no,COCO_val2014_000000554328,adversarial,yes
1496,Is there a person in the image?,yes,COCO_val2014_000000554328,adversarial,yes
1497,Is there a car in the image?,no,COCO_val2014_000000554328,adversarial,no
1498,Is there a sports ball in the image?,yes,COCO_val2014_000000554328,adversarial,no
1499,Is there a tennis racket in the image?,no,COCO_val2014_000000554328,adversarial,yes
1500,Is there a spoon in the image?,yes,COCO_val2014_000000384040,adversarial,yes
1501,Is there a bowl in the image?,no,COCO_val2014_000000384040,adversarial,yes
1502,Is there a dining table in the image?,yes,COCO_val2014_000000384040,adversarial,yes
1503,Is there a person in the image?,no,COCO_val2014_000000384040,adversarial,no
1504,Is there a knife in the image?,yes,COCO_val2014_000000384040,adversarial,yes
1505,Is there a cake in the image?,no,COCO_val2014_000000384040,adversarial,no
1506,Is there a clock in the image?,yes,COCO_val2014_000000023731,adversarial,no
1507,Is there a person in the image?,no,COCO_val2014_000000023731,adversarial,no
1508,Is there a dining table in the image?,yes,COCO_val2014_000000023731,adversarial,yes
1509,Is there a cup in the image?,no,COCO_val2014_000000023731,adversarial,no
1510,Is there a chair in the image?,yes,COCO_val2014_000000023731,adversarial,yes
1511,Is there a couch in the image?,no,COCO_val2014_000000023731,adversarial,no
1512,Is there a person in the image?,yes,COCO_val2014_000000463640,adversarial,yes
1513,Is there a car in the image?,no,COCO_val2014_000000463640,adversarial,no
1514,Is there a wine glass in the image?,yes,COCO_val2014_000000463640,adversarial,yes
1515,Is there a cup in the image?,no,COCO_val2014_000000463640,adversarial,yes
1516,Is there a dining table in the image?,yes,COCO_val2014_000000463640,adversarial,yes
1517,Is there a chair in the image?,no,COCO_val2014_000000463640,adversarial,yes
1518,Is there a potted plant in the image?,yes,COCO_val2014_000000365822,adversarial,yes
1519,Is there a person in the image?,no,COCO_val2014_000000365822,adversarial,no
1520,Is there a bottle in the image?,yes,COCO_val2014_000000365822,adversarial,yes
1521,Is there a dining table in the image?,no,COCO_val2014_000000365822,adversarial,no
1522,Is there a chair in the image?,yes,COCO_val2014_000000365822,adversarial,yes
1523,Is there a couch in the image?,no,COCO_val2014_000000365822,adversarial,no
